 ranking_date |    lastname     | pos |         max_age          
 2004-06-28   | Agassi          |   9 | 34 years 1 mon 29 days
 2004-06-21   | Agassi          |   9 | 34 years 1 mon 22 days
 2004-06-21   | Agassi          |   9 | 34 years 1 mon 22 days
 2004-06-14   | Agassi          |   9 | 34 years 1 mon 15 days
 2004-06-14   | Agassi          |   9 | 34 years 1 mon 15 days
 2004-06-07   | Agassi          |   9 | 34 years 1 mon 8 days
 2004-06-07   | Agassi          |   9 | 34 years 1 mon 8 days
 1989-04-03   | Connors         |   9 | 36 years 7 mons 1 day
 1989-04-03   | Connors         |   9 | 36 years 7 mons 1 day
 1988-10-10   | Connors         |   9 | 36 years 1 mon 8 days
 1988-10-10   | Connors         |   9 | 36 years 1 mon 8 days
 1988-09-26   | Connors         |   9 | 36 years 24 days
 1988-09-26   | Connors         |   9 | 36 years 24 days
 1988-09-19   | Connors         |   9 | 36 years 17 days
 1988-09-19   | Connors         |   9 | 36 years 17 days
 1976-06-14   | Rosewall        |   9 | 41 years 7 mons 12 days
 1976-06-14   | Rosewall        |   9 | 41 years 7 mons 12 days
 1974-12-20   | Rosewall        |   9 | 40 years 1 mon 18 days
 1974-12-20   | Rosewall        |   9 | 40 years 1 mon 18 days
 2006-04-17   | Agassi          |  10 | 35 years 11 mons 18 days
 2006-04-17   | Agassi          |  10 | 35 years 11 mons 18 days
 2006-03-27   | Agassi          |  10 | 35 years 10 mons 28 days
 2006-03-27   | Agassi          |  10 | 35 years 10 mons 28 days
 2006-03-20   | Agassi          |  10 | 35 years 10 mons 21 days
 2006-03-20   | Agassi          |  10 | 35 years 10 mons 21 days
 2005-04-18   | Agassi          |  10 | 34 years 11 mons 19 days
 2005-04-18   | Agassi          |  10 | 34 years 11 mons 19 days
 2005-04-11   | Agassi          |  10 | 34 years 11 mons 12 days
 2005-04-11   | Agassi          |  10 | 34 years 11 mons 12 days
 2005-04-04   | Agassi          |  10 | 34 years 11 mons 5 days
 2005-04-04   | Agassi          |  10 | 34 years 11 mons 5 days
 2005-03-28   | Agassi          |  10 | 34 years 10 mons 29 days
 2005-03-28   | Agassi          |  10 | 34 years 10 mons 29 days
 2005-03-21   | Agassi          |  10 | 34 years 10 mons 22 days
 2005-03-21   | Agassi          |  10 | 34 years 10 mons 22 days
 2005-02-21   | Agassi          |  10 | 34 years 9 mons 22 days
 2005-02-21   | Agassi          |  10 | 34 years 9 mons 22 days
 2005-02-07   | Agassi          |  10 | 34 years 9 mons 8 days
 2005-02-07   | Agassi          |  10 | 34 years 9 mons 8 days
 2005-01-31   | Agassi          |  10 | 34 years 9 mons 2 days
 2005-01-31   | Agassi          |  10 | 34 years 9 mons 2 days
 2004-07-19   | Agassi          |  10 | 34 years 2 mons 20 days
 2004-07-19   | Agassi          |  10 | 34 years 2 mons 20 days
 2004-07-12   | Agassi          |  10 | 34 years 2 mons 13 days
 2004-07-12   | Agassi          |  10 | 34 years 2 mons 13 days
 2004-07-05   | Agassi          |  10 | 34 years 2 mons 6 days
 2004-07-05   | Agassi          |  10 | 34 years 2 mons 6 days
 1989-04-24   | Connors         |  10 | 36 years 7 mons 22 days
 1989-04-24   | Connors         |  10 | 36 years 7 mons 22 days
 1989-04-17   | Connors         |  10 | 36 years 7 mons 15 days
 1989-04-17   | Connors         |  10 | 36 years 7 mons 15 days
 1974-11-06   | Rosewall        |  10 | 40 years 4 days
 1974-11-06   | Rosewall        |  10 | 40 years 4 days
 2013-07-15   | Haas            |  11 | 35 years 3 mons 12 days
 2013-07-15   | Haas            |  11 | 35 years 3 mons 12 days
 2013-07-08   | Haas            |  11 | 35 years 3 mons 5 days
 2013-07-08   | Haas            |  11 | 35 years 3 mons 5 days
 2013-06-10   | Haas            |  11 | 35 years 2 mons 7 days
 2013-06-10   | Haas            |  11 | 35 years 2 mons 7 days
 2006-04-10   | Agassi          |  11 | 35 years 11 mons 11 days
 2006-04-10   | Agassi          |  11 | 35 years 11 mons 11 days
 2006-04-03   | Agassi          |  11 | 35 years 11 mons 4 days
 2006-04-03   | Agassi          |  11 | 35 years 11 mons 4 days
 2005-02-14   | Agassi          |  11 | 34 years 9 mons 15 days
 2005-02-14   | Agassi          |  11 | 34 years 9 mons 15 days
 2004-08-02   | Agassi          |  11 | 34 years 3 mons 3 days
 2004-08-02   | Agassi          |  11 | 34 years 3 mons 3 days
 2004-07-26   | Agassi          |  11 | 34 years 2 mons 27 days
 2004-07-26   | Agassi          |  11 | 34 years 2 mons 27 days
 1993-08-16   | Lendl           |  11 | 33 years 5 mons 9 days
 1993-08-16   | Lendl           |  11 | 33 years 5 mons 9 days
 1989-11-06   | Connors         |  11 | 37 years 2 mons 4 days
 1989-11-06   | Connors         |  11 | 37 years 2 mons 4 days
 1989-10-30   | Connors         |  11 | 37 years 1 mon 28 days
 1989-10-30   | Connors         |  11 | 37 years 1 mon 28 days
 1989-05-29   | Connors         |  11 | 36 years 8 mons 27 days
 1989-05-29   | Connors         |  11 | 36 years 8 mons 27 days
 1989-05-22   | Connors         |  11 | 36 years 8 mons 20 days
 1989-05-22   | Connors         |  11 | 36 years 8 mons 20 days
 1989-05-15   | Connors         |  11 | 36 years 8 mons 13 days
 1989-05-15   | Connors         |  11 | 36 years 8 mons 13 days
 1989-05-01   | Connors         |  11 | 36 years 7 mons 29 days
 1989-05-01   | Connors         |  11 | 36 years 7 mons 29 days
 1988-10-03   | Connors         |  11 | 36 years 1 mon 1 day
 1988-10-03   | Connors         |  11 | 36 years 1 mon 1 day
 2014-03-03   | Haas            |  12 | 35 years 11 mons
 2014-03-03   | Haas            |  12 | 35 years 11 mons
 2014-02-24   | Haas            |  12 | 35 years 10 mons 21 days
 2014-02-24   | Haas            |  12 | 35 years 10 mons 21 days
 2014-02-17   | Haas            |  12 | 35 years 10 mons 14 days
 2014-02-17   | Haas            |  12 | 35 years 10 mons 14 days
 2014-02-10   | Haas            |  12 | 35 years 10 mons 7 days
 2014-02-10   | Haas            |  12 | 35 years 10 mons 7 days
 2014-02-03   | Haas            |  12 | 35 years 10 mons
 2014-02-03   | Haas            |  12 | 35 years 10 mons
 2014-01-27   | Haas            |  12 | 35 years 9 mons 24 days
 2014-01-27   | Haas            |  12 | 35 years 9 mons 24 days
 2014-01-13   | Haas            |  12 | 35 years 9 mons 10 days
 2014-01-13   | Haas            |  12 | 35 years 9 mons 10 days
 2014-01-06   | Haas            |  12 | 35 years 9 mons 3 days
 2014-01-06   | Haas            |  12 | 35 years 9 mons 3 days
 2013-12-30   | Haas            |  12 | 35 years 8 mons 27 days
 2013-12-30   | Haas            |  12 | 35 years 8 mons 27 days
 2013-12-23   | Haas            |  12 | 35 years 8 mons 20 days
 2013-12-23   | Haas            |  12 | 35 years 8 mons 20 days
 2013-12-16   | Haas            |  12 | 35 years 8 mons 13 days
 2013-12-16   | Haas            |  12 | 35 years 8 mons 13 days
 2013-12-09   | Haas            |  12 | 35 years 8 mons 6 days
 2013-12-09   | Haas            |  12 | 35 years 8 mons 6 days
 2013-12-02   | Haas            |  12 | 35 years 7 mons 29 days
 2013-12-02   | Haas            |  12 | 35 years 7 mons 29 days
 2013-11-25   | Haas            |  12 | 35 years 7 mons 22 days
 2013-11-25   | Haas            |  12 | 35 years 7 mons 22 days
 2013-11-18   | Haas            |  12 | 35 years 7 mons 15 days
 2013-11-18   | Haas            |  12 | 35 years 7 mons 15 days
 2013-11-11   | Haas            |  12 | 35 years 7 mons 8 days
 2013-11-11   | Haas            |  12 | 35 years 7 mons 8 days
 2013-11-04   | Haas            |  12 | 35 years 7 mons 1 day
 2013-11-04   | Haas            |  12 | 35 years 7 mons 1 day
 2013-10-28   | Haas            |  12 | 35 years 6 mons 25 days
 2013-10-28   | Haas            |  12 | 35 years 6 mons 25 days
 2013-10-21   | Haas            |  12 | 35 years 6 mons 18 days
 2013-10-21   | Haas            |  12 | 35 years 6 mons 18 days
 2013-10-14   | Haas            |  12 | 35 years 6 mons 11 days
 2013-10-14   | Haas            |  12 | 35 years 6 mons 11 days
 2013-10-07   | Haas            |  12 | 35 years 6 mons 4 days
 2013-10-07   | Haas            |  12 | 35 years 6 mons 4 days
 2013-09-30   | Haas            |  12 | 35 years 5 mons 27 days
 2013-09-30   | Haas            |  12 | 35 years 5 mons 27 days
 2013-08-05   | Haas            |  12 | 35 years 4 mons 2 days
 2013-08-05   | Haas            |  12 | 35 years 4 mons 2 days
 2013-07-29   | Haas            |  12 | 35 years 3 mons 26 days
 2013-07-29   | Haas            |  12 | 35 years 3 mons 26 days
 2013-07-22   | Haas            |  12 | 35 years 3 mons 19 days
 2013-07-22   | Haas            |  12 | 35 years 3 mons 19 days
 1989-11-13   | Connors         |  12 | 37 years 2 mons 11 days
 1989-11-13   | Connors         |  12 | 37 years 2 mons 11 days
 1989-07-17   | Connors         |  12 | 36 years 10 mons 15 days
 1989-07-17   | Connors         |  12 | 36 years 10 mons 15 days
 1989-07-10   | Connors         |  12 | 36 years 10 mons 8 days
 1989-07-10   | Connors         |  12 | 36 years 10 mons 8 days
 1989-05-08   | Connors         |  12 | 36 years 8 mons 6 days
 1989-05-08   | Connors         |  12 | 36 years 8 mons 6 days
 1977-12-31   | Rosewall        |  12 | 43 years 1 mon 29 days
 1977-12-31   | Rosewall        |  12 | 43 years 1 mon 29 days
 2014-03-17   | Haas            |  13 | 35 years 11 mons 14 days
 2014-03-17   | Haas            |  13 | 35 years 11 mons 14 days
 2013-09-23   | Haas            |  13 | 35 years 5 mons 20 days
 2013-09-23   | Haas            |  13 | 35 years 5 mons 20 days
 2013-09-09   | Haas            |  13 | 35 years 5 mons 6 days
 2013-09-09   | Haas            |  13 | 35 years 5 mons 6 days
 2013-08-26   | Haas            |  13 | 35 years 4 mons 23 days
 2013-08-26   | Haas            |  13 | 35 years 4 mons 23 days
 2013-08-19   | Haas            |  13 | 35 years 4 mons 16 days
 2013-08-19   | Haas            |  13 | 35 years 4 mons 16 days
 2013-08-12   | Haas            |  13 | 35 years 4 mons 9 days
 2013-08-12   | Haas            |  13 | 35 years 4 mons 9 days
 2013-06-24   | Haas            |  13 | 35 years 2 mons 21 days
 2013-06-24   | Haas            |  13 | 35 years 2 mons 21 days
 2013-06-17   | Haas            |  13 | 35 years 2 mons 14 days
 2013-06-17   | Haas            |  13 | 35 years 2 mons 14 days
 2013-05-06   | Haas            |  13 | 35 years 1 mon 3 days
 2013-05-06   | Haas            |  13 | 35 years 1 mon 3 days
 1993-09-06   | Lendl           |  13 | 33 years 5 mons 30 days
 1993-09-06   | Lendl           |  13 | 33 years 5 mons 30 days
 1993-08-30   | Lendl           |  13 | 33 years 5 mons 23 days
 1993-08-30   | Lendl           |  13 | 33 years 5 mons 23 days
 1993-08-23   | Lendl           |  13 | 33 years 5 mons 16 days
 1993-08-23   | Lendl           |  13 | 33 years 5 mons 16 days
 1989-11-20   | Connors         |  13 | 37 years 2 mons 18 days
 1989-11-20   | Connors         |  13 | 37 years 2 mons 18 days
 1989-10-23   | Connors         |  13 | 37 years 1 mon 21 days
 1989-10-23   | Connors         |  13 | 37 years 1 mon 21 days
 1989-10-16   | Connors         |  13 | 37 years 1 mon 14 days
 1989-10-16   | Connors         |  13 | 37 years 1 mon 14 days
 1989-06-26   | Connors         |  13 | 36 years 9 mons 24 days
 1989-06-26   | Connors         |  13 | 36 years 9 mons 24 days
 1989-06-19   | Connors         |  13 | 36 years 9 mons 17 days
 1989-06-19   | Connors         |  13 | 36 years 9 mons 17 days
 1989-06-12   | Connors         |  13 | 36 years 9 mons 10 days
 1989-06-12   | Connors         |  13 | 36 years 9 mons 10 days
 1976-12-12   | Rosewall        |  13 | 42 years 1 mon 10 days
 1976-12-12   | Rosewall        |  13 | 42 years 1 mon 10 days
 2014-04-21   | Haas            |  14 | 36 years 18 days
 2014-04-21   | Haas            |  14 | 36 years 18 days
 2013-05-27   | Haas            |  14 | 35 years 1 mon 24 days
 2013-05-27   | Haas            |  14 | 35 years 1 mon 24 days
 2013-05-20   | Haas            |  14 | 35 years 1 mon 17 days
 2013-05-20   | Haas            |  14 | 35 years 1 mon 17 days
 2013-05-13   | Haas            |  14 | 35 years 1 mon 10 days
 2013-05-13   | Haas            |  14 | 35 years 1 mon 10 days
 2013-04-22   | Haas            |  14 | 35 years 19 days
 2013-04-22   | Haas            |  14 | 35 years 19 days
 2013-04-15   | Haas            |  14 | 35 years 12 days
 2013-04-15   | Haas            |  14 | 35 years 12 days
 2013-04-08   | Haas            |  14 | 35 years 5 days
 2013-04-08   | Haas            |  14 | 35 years 5 days
 2013-04-01   | Haas            |  14 | 34 years 11 mons 28 days
 2013-04-01   | Haas            |  14 | 34 years 11 mons 28 days
 2006-04-24   | Agassi          |  14 | 35 years 11 mons 25 days
 2006-04-24   | Agassi          |  14 | 35 years 11 mons 25 days
 1989-12-18   | Connors         |  14 | 37 years 3 mons 16 days
 1989-12-18   | Connors         |  14 | 37 years 3 mons 16 days
 1989-12-11   | Connors         |  14 | 37 years 3 mons 9 days
 1989-12-11   | Connors         |  14 | 37 years 3 mons 9 days
 1989-12-04   | Connors         |  14 | 37 years 3 mons 2 days
 1989-12-04   | Connors         |  14 | 37 years 3 mons 2 days
 1989-11-27   | Connors         |  14 | 37 years 2 mons 25 days
 1989-11-27   | Connors         |  14 | 37 years 2 mons 25 days
 1989-10-09   | Connors         |  14 | 37 years 1 mon 7 days
 1989-10-09   | Connors         |  14 | 37 years 1 mon 7 days
 1989-10-02   | Connors         |  14 | 37 years 1 mon
 1989-10-02   | Connors         |  14 | 37 years 1 mon
 1989-08-07   | Connors         |  14 | 36 years 11 mons 5 days
 1989-08-07   | Connors         |  14 | 36 years 11 mons 5 days
 2006-05-01   | Agassi          |  15 | 36 years 2 days
 2006-05-01   | Agassi          |  15 | 36 years 2 days
 1994-02-14   | Lendl           |  15 | 33 years 11 mons 7 days
 1994-02-14   | Lendl           |  15 | 33 years 11 mons 7 days
 1994-02-07   | Lendl           |  15 | 33 years 11 mons
 1994-02-07   | Lendl           |  15 | 33 years 11 mons
 1993-10-04   | Lendl           |  15 | 33 years 6 mons 28 days
 1993-10-04   | Lendl           |  15 | 33 years 6 mons 28 days
 1993-09-27   | Lendl           |  15 | 33 years 6 mons 20 days
 1993-09-27   | Lendl           |  15 | 33 years 6 mons 20 days
 1993-09-20   | Lendl           |  15 | 33 years 6 mons 13 days
 1993-09-20   | Lendl           |  15 | 33 years 6 mons 13 days
 1993-09-13   | Lendl           |  15 | 33 years 6 mons 6 days
 1993-09-13   | Lendl           |  15 | 33 years 6 mons 6 days
 1989-08-28   | Connors         |  15 | 36 years 11 mons 26 days
 1989-08-28   | Connors         |  15 | 36 years 11 mons 26 days
 1989-08-21   | Connors         |  15 | 36 years 11 mons 19 days
 1989-08-21   | Connors         |  15 | 36 years 11 mons 19 days
 1978-01-16   | Rosewall        |  15 | 43 years 2 mons 14 days
 1978-01-16   | Rosewall        |  15 | 43 years 2 mons 14 days
 2014-04-28   | Haas            |  16 | 36 years 25 days
 2014-04-28   | Haas            |  16 | 36 years 25 days
 2014-04-14   | Haas            |  16 | 36 years 11 days
 2014-04-14   | Haas            |  16 | 36 years 11 days
 1994-01-31   | Lendl           |  16 | 33 years 10 mons 24 days
 1994-01-31   | Lendl           |  16 | 33 years 10 mons 24 days
 1990-01-01   | Connors         |  16 | 37 years 3 mons 29 days
 1990-01-01   | Connors         |  16 | 37 years 3 mons 29 days
 1989-09-25   | Connors         |  16 | 37 years 23 days
 1989-09-25   | Connors         |  16 | 37 years 23 days
 1989-09-11   | Connors         |  16 | 37 years 9 days
 1989-09-11   | Connors         |  16 | 37 years 9 days
 1989-07-31   | Connors         |  16 | 36 years 10 mons 29 days
 1989-07-31   | Connors         |  16 | 36 years 10 mons 29 days
 1977-07-02   | Rosewall        |  16 | 42 years 8 mons
 1977-07-02   | Rosewall        |  16 | 42 years 8 mons
 2014-05-19   | Haas            |  17 | 36 years 1 mon 16 days
 2014-05-19   | Haas            |  17 | 36 years 1 mon 16 days
 2014-05-05   | Haas            |  17 | 36 years 1 mon 2 days
 2014-05-05   | Haas            |  17 | 36 years 1 mon 2 days
 2014-04-07   | Haas            |  17 | 36 years 4 days
 2014-04-07   | Haas            |  17 | 36 years 4 days
 2014-03-31   | Haas            |  17 | 35 years 11 mons 28 days
 2014-03-31   | Haas            |  17 | 35 years 11 mons 28 days
 1994-04-04   | Lendl           |  17 | 34 years 28 days
 1994-04-04   | Lendl           |  17 | 34 years 28 days
 1994-03-28   | Lendl           |  17 | 34 years 21 days
 1994-03-28   | Lendl           |  17 | 34 years 21 days
 1994-03-21   | Lendl           |  17 | 34 years 14 days
 1994-03-21   | Lendl           |  17 | 34 years 14 days
 1994-03-14   | Lendl           |  17 | 34 years 7 days
 1994-03-14   | Lendl           |  17 | 34 years 7 days
 1994-03-07   | Lendl           |  17 | 34 years
 1994-03-07   | Lendl           |  17 | 34 years
 1994-01-24   | Lendl           |  17 | 33 years 10 mons 17 days
 1994-01-24   | Lendl           |  17 | 33 years 10 mons 17 days
 1994-01-17   | Lendl           |  17 | 33 years 10 mons 10 days
 1994-01-17   | Lendl           |  17 | 33 years 10 mons 10 days
 1990-01-08   | Connors         |  17 | 37 years 4 mons 6 days
 1990-01-08   | Connors         |  17 | 37 years 4 mons 6 days
 1989-09-18   | Connors         |  17 | 37 years 16 days
 1989-09-18   | Connors         |  17 | 37 years 16 days
 1989-07-24   | Connors         |  17 | 36 years 10 mons 22 days
 1989-07-24   | Connors         |  17 | 36 years 10 mons 22 days
 2015-10-05   | Karlovic        |  18 | 36 years 7 mons 5 days
 2015-10-05   | Karlovic        |  18 | 36 years 7 mons 5 days
 2015-09-28   | Karlovic        |  18 | 36 years 7 mons
 2015-09-28   | Karlovic        |  18 | 36 years 7 mons
 2015-09-21   | Karlovic        |  18 | 36 years 6 mons 21 days
 2015-09-21   | Karlovic        |  18 | 36 years 6 mons 21 days
 2015-09-14   | Karlovic        |  18 | 36 years 6 mons 14 days
